stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Kappelrodeck,448231,566129,48.593403,8.116094,,
Kappelrodeck Bahnhof,,448231,48.593372,8.116243,1,
Kappelrodeck Ost,,531592,48.58701,8.125747,1,
Kappelrodeck Ost,531592,641728,48.586926,8.125834,,
Kapsweyer,428595,397467,49.03888,8.022177,,
"Kapsweyer, Bahnhof",,428595,49.038837,8.021947,1,
Karben-Groß-Karben Bahnhof,,129408,50.232014,8.753815,1,
Karben-Okarben Bahnhof,,655469,50.253193,8.753763,1,
Karlov pod Jestedem,,370034,50.77388,14.983773,1,
Karlov pod Jestedem,370034,540045,50.773666,14.983701,,
Karlovice-Sedmihorky,,668140,50.56173,15.196539,1,
Karlovice-Sedmihorky,668140,513478,50.56173,15.196539,,
Karlovy Vary,,400613,50.23567,12.86685,1,
Karlovy Vary,400613,181359,50.23567,12.86685,,
Karlovy Vary dolni n.,,324217,50.23041,12.864007,1,
Karlovy Vary dolni n.,324217,8922,50.23041,12.864007,,
Karlsburg,,423022,53.98237,13.610096,1,
Karlsburg,423022,101527,53.98245,13.609802,,
Karlsdorf,354860,52914,49.144485,8.547872,,
Karlsdorf Bahnhof,,354860,49.14439,8.548189,1,
Karlsfeld,,420542,48.21115,11.46067,1,
Karlshagen,,407113,54.117126,13.830965,1,
Karlshagen,407113,569781,54.116756,13.83143,,
Karlsplatz (Stachus),,198398,48.139503,11.566133,1,
Karlsruhe Albtalbahnhof,,542468,48.993664,8.396086,1,
Karlsruhe Albtalbahnhof,542468,405421,48.993706,8.39611,,
Karlsruhe Augartenstraße,,90348,48.998684,8.40365,1,
Karlsruhe August-Bebel-Straße,,460824,49.023994,8.375739,1,
Karlsruhe Bahnhofsvorplatz,675398,82123,48.994347,8.399587,,
Karlsruhe Central Station (FlixTrain),241479,649673,48.99328,8.401294,,
Karlsruhe Dammerstock,,463770,48.984467,8.403623,1,
Karlsruhe Durlacher Tor/KIT-Campus Süd,241909,445648,49.00884,8.41807,,
Karlsruhe Ebertstraße,,279486,48.994564,8.394927,1,
Karlsruhe Eckenerstraße,,549378,49.006058,8.350874,1,
Karlsruhe Eckenerstraße,549378,169136,49.00632,8.351224,,
Karlsruhe Eckenerstraße,549378,568629,49.00576,8.350442,,
Karlsruhe Einfahrt über Gl. 21,,289085,49.00767,8.433599,1,
Karlsruhe Einfahrt über Gl. 21,289085,629991,49.007675,8.433653,,21
Karlsruhe Einfahrt über Gl. 43,,311104,49.007004,8.434255,1,
Karlsruhe Einfahrt über Gl. 43,311104,362063,49.007004,8.434255,,
Karlsruhe Entenfang,,548960,49.010468,8.359093,1,
Karlsruhe Entenfang,548960,120568,49.01054,8.359165,,
Karlsruhe Entenfang,548960,140589,49.010666,8.359504,,
Karlsruhe Entenfang,548960,381244,49.011017,8.357773,,
Karlsruhe Entenfang,548960,522310,49.010963,8.359893,,
Karlsruhe Essenweinstraße,,157038,49.009727,8.431893,1,
Karlsruhe Essenweinstraße,157038,517506,49.010128,8.431902,,
Karlsruhe Essenweinstraße,157038,630153,49.009315,8.431866,,
Karlsruhe Europaplatz,,298777,49.009827,8.394873,1,
Karlsruhe Europaplatz,298777,309150,49.009674,8.394999,,
Karlsruhe Gottesauer Platz/BGV,,250846,49.00749,8.424895,1,
Karlsruhe Gottesauer Platz/BGV,250846,172780,49.007404,8.425281,,
Karlsruhe Gottesauer Platz/BGV,250846,577253,49.007576,8.424553,,
Karlsruhe Hauptbahnhof,,241479,48.993347,8.401036,1,
Karlsruhe Hauptfriedhof,,328553,49.01379,8.430464,1,
Karlsruhe Hauptfriedhof,328553,457056,49.012993,8.431165,,
Karlsruhe Hauptfriedhof,328553,548087,49.013653,8.430833,,
Karlsruhe Haus Bethlehem,,86972,49.033443,8.376628,1,
Karlsruhe Hbf,241479,351443,48.993515,8.402181,,
Karlsruhe Händelstraße,,36161,49.01121,8.369415,1,
Karlsruhe Händelstraße,36161,116488,49.011246,8.369047,,
Karlsruhe Händelstraße,36161,528657,49.0112,8.369559,,
Karlsruhe Kolpingplatz,,642410,48.997574,8.393759,1,
Karlsruhe Kongresszentrum (U),,269324,49.002533,8.403165,1,
Karlsruhe Kronenplatz,,581997,49.008854,8.410073,1,
Karlsruhe Kronenplatz,581997,141452,49.008682,8.410037,,
Karlsruhe Kronenplatz (U),,207135,49.009308,8.410306,1,
Karlsruhe Kronenplatz (U),207135,396217,49.009357,8.409983,,
Karlsruhe Kronenplatz (U),207135,601884,49.009285,8.410899,,
Karlsruhe Kurt-Schumacher-Str.,,306762,49.03014,8.376269,1,
Karlsruhe Lameyplatz,,95944,49.013138,8.354727,1,
Karlsruhe Lameyplatz,95944,569272,49.013226,8.354476,,
Karlsruhe Mathystraße,,555805,49.002384,8.394163,1,
Karlsruhe Mathystraße,555805,286380,49.001884,8.394244,,
Karlsruhe Mühlburg West,,417198,49.020298,8.35073,1,
Karlsruhe Mühlburger Tor,,416953,49.010704,8.384246,1,
Karlsruhe Mühlburger Tor,416953,242597,49.01055,8.383653,,
Karlsruhe Mühlburger Tor,416953,5978,49.010616,8.382764,,
Karlsruhe Philippstraße,,33069,49.011417,8.36451,1,
Karlsruhe Poststraße,,486733,48.995167,8.403587,1,
Karlsruhe Rheinhafen,,136020,49.015602,8.347433,1,
Karlsruhe Rheinhafenstraße,,328660,49.001564,8.345088,1,
Karlsruhe Rheinhafenstraße,328660,343270,49.00168,8.345223,,
Karlsruhe Rheinhafenstraße,328660,548007,49.00139,8.3449,,
Karlsruhe Rüppurrer Tor,,206270,49.00582,8.410055,1,
Karlsruhe Schloss Rüppurr,,304640,48.981216,8.403784,1,
Karlsruhe Starckstraße,,294911,49.01658,8.352868,1,
Karlsruhe Tivoli,,413076,48.996815,8.410549,1,
Karlsruhe Weinweg,,91997,49.004414,8.441487,1,
Karlsruhe Werderstraße,,138474,49.00047,8.410621,1,
Karlsruhe West,11482,256547,49.00216,8.362951,,
Karlsruhe Westbahnhof,,11482,49.001846,8.362965,1,
Karlsruhe Yorckstraße,,613568,49.010937,8.375712,1,
Karlsruhe Yorckstraße,613568,322471,49.01096,8.375353,,
Karlsruhe-Durlach,,23367,49.00225,8.462759,1,
Karlsruhe-Durlach,23367,45040,49.002327,8.462822,,
Karlsruhe-Hagsfeld,438480,521039,49.025936,8.453645,,
Karlsruhe-Kniel. Rheinbergstr.,469549,561265,49.035015,8.336613,,
Karlsruhe-Knielingen,,101334,49.026657,8.341199,1,
Karlsruhe-Knielingen,101334,321377,49.026695,8.341171,,
Karlsruhe-Mühlburg,,401706,49.01457,8.351116,1,
Karlsruhe-Mühlburg,401706,354515,49.014557,8.351126,,
Karlsruhe-Neureut Kirchfeld,336959,240883,49.052914,8.388835,,
Karlstadt (Main),,570007,49.962906,9.768146,1,
Karlstadt(Main),570007,290924,49.9629,9.768148,,
"Karlstor/Bundesgerichtshof, Karlsruhe",319583,529415,49.005447,8.396373,,
"Karlstor/Bundesgerichtshof, Karlsruhe",319583,619666,49.005177,8.394693,,
"Karlstor/Bundesgerichtshof, Karlsruhe",319583,620522,49.004436,8.394478,,
Karpfham,,5282,48.40799,13.187394,1,
Karpfham,5282,654232,48.40799,13.187394,,
Karsdorf,571340,624740,51.28069,11.655766,,
"Karsdorf, Bahnhof (Bus)",,571340,51.278755,11.65134,1,
Karthaus,70674,480956,49.71034,6.596854,,
"Karthaus, Bahnhof",,70674,49.71047,6.596913,1,
Kasbach,,308148,50.585644,7.260031,1,
Kasbach,308148,394968,50.585644,7.260031,,
Kasbach Brauerei Steffens,,37110,50.591965,7.259105,1,
Kasbach Brauerei Steffens,37110,279952,50.591965,7.259105,,
Kassel Altmarkt/Regierungspräsidium,,426996,51.316273,9.504654,1,
Kassel Am Stern,,405906,51.318043,9.500256,1,
Kassel Am Weinberg,,180333,51.307255,9.487676,1,
Kassel Auestadion,,607314,51.298717,9.481105,1,
Kassel Bahnhof Harleshausen,,117242,51.331776,9.451751,1,
Kassel Bahnhof Oberzwehren,,582039,51.276283,9.453422,1,
Kassel Bahnhof Wilhelmshöhe,,146546,51.31313,9.44705,1,
Kassel Friedrichsplatz,,116287,51.31418,9.495323,1,
Kassel Halitplatz/Philipp-Scheidemann-Haus,,389664,51.326923,9.500008,1,
Kassel Hauptbahnhof,,165248,51.31809,9.490313,1,
Kassel Hauptfriedhof,,544614,51.330692,9.498422,1,
Kassel Hbf,165248,532894,51.31826,9.489501,,
Kassel Hegelsbergstraße,,158733,51.336914,9.490474,1,
Kassel Heinrich-Heine-Straße,,460438,51.303864,9.484055,1,
Kassel Holländische Straße,,166358,51.33987,9.481114,1,
Kassel Holländischer Platz/Universität,,395859,51.320732,9.502078,1,
Kassel Königsplatz,,466752,51.31579,9.497922,1,
Kassel Lutherplatz,,181344,51.318905,9.496306,1,
Kassel Platz der Deutschen Einheit,,559074,51.310787,9.513099,1,
Kassel Rathaus,,539364,51.312252,9.492075,1,
Kassel Rathaus/Fünffensterstraße,,308398,51.31219,9.491192,1,
Kassel Sandershäuser Straße,,439869,51.309147,9.517798,1,
Kassel Scheidemannplatz,,265467,51.31619,9.492533,1,
Kassel Unterneustädter Kirchplatz,,452221,51.313465,9.509256,1,
Kassel Wiener Straße,,344632,51.33421,9.494534,1,
Kassel Wilhelmsstraße/Stadtmuseum,,253996,51.314243,9.489314,1,
Kassel-Harleshausen Gl.1 Ri. Kassel,117242,418998,51.332115,9.451991,,1
Kassel-Harleshausen Gl.2 Ri. Hümme,117242,148474,51.332077,9.452149,,2
Kassel-Jungfernkopf,,337437,51.339405,9.463808,1,
Kassel-Jungfernkopf Gl.1 Ri. Hümme,337437,516741,51.338993,9.463246,,2
Kassel-Jungfernkopf Gl.2 Ri. Kassel,337437,527183,51.33906,9.463159,,1
Kassel-Kirchditmold,,27574,51.324944,9.451813,1,
Kassel-Kirchditmold Gl.1 Ri. Kassel,27574,425845,51.32409,9.452405,,1
Kassel-Kirchditmold Gl.2 Ri. Hümme,27574,169638,51.32478,9.45203,,2
Kassel-Oberzwehren,,673790,51.27635,9.454028,1,
Kassel-Oberzwehren,673790,238354,51.27635,9.454028,,
Kassel-Oberzwehren Gl.1 Ri. Kassel,582039,663444,51.276436,9.454096,,1
Kassel-Oberzwehren Gl.2 Ri. Melsungen,582039,450896,51.276436,9.453978,,2
Kassel-Wilhelmshöhe,146546,220060,51.312435,9.448181,,
Kassel-Wilhelmshöhe Gl.7 Ri. Melsungen,146546,639120,51.311665,9.447681,,7
Kassel-Wilhelmshöhe Gl.8 Ri. Melsungen,146546,487873,51.3117,9.447847,,8
Kassel-Wilhelmshöhe Gl.9 Ri. Kassel,146546,630255,51.311737,9.447982,,9
Kastl (Oberbay),,39752,48.193867,12.711548,1,
Kastl(Oberbay),39752,285735,48.193867,12.711546,,
Katharinenheerd,613181,100466,54.334164,8.830489,,
Katharinenheerd(DB),,613181,54.334164,8.830489,1,
Kating,,68180,54.32603,8.872281,1,
Kating,68180,557977,54.32603,8.872281,,
Katlenburg,,492502,51.686024,10.099953,1,
Katlenburg,492502,510055,51.685986,10.099869,,
Kattenes,,172021,50.254547,7.439219,1,
Kattenes,172021,581252,50.254547,7.439219,,
Kattenvenne,632524,592022,52.113144,7.860109,,
"Kattenvenne, Bahnhof",,632524,52.11327,7.860277,1,
Katusice,,488186,50.443035,14.776936,1,
Katusice,488186,543864,50.443035,14.776936,,
Katzenfurt,140904,314907,50.61587,8.343086,,
Katzhütte,,370435,50.56107,11.061103,1,
Katzhütte,370435,272531,50.561066,11.06111,,
Katzwang,,353251,49.355255,11.04272,1,
Katzwang,353251,257485,49.35526,11.042724,,
Katzweiler,161426,194600,49.50008,7.700935,,
"Katzweiler, Bahnhof",,161426,49.500336,7.700404,1,
Kaub,27987,530255,50.0832,7.76875,,
Kaub Bf,,27987,50.083187,7.768729,1,
Kaufbeuren,,657492,47.87543,10.629495,1,
Kaufbeuren,657492,508142,47.87543,10.629496,,
Kaufering,,165492,48.081413,10.854972,1,
Kaufering,165492,357465,48.081078,10.854911,,
Kaulsdorf (Saale),,174351,50.611343,11.433646,1,
Kaulsdorf(Saale),174351,363955,50.6117,11.433361,,
Kavelstorf,,463437,54.00711,12.197388,1,
Kavelstorf,463437,266794,54.00708,12.197821,,
Kehl,346236,465857,48.576656,7.806556,,
Kehl Bahnhof,,346236,48.57667,7.806818,1,
Kehl(Gr),,569986,48.575645,7.801118,1,
Kehl(Gr),569986,142836,48.575645,7.801118,,
Kehlen,56895,485124,47.68303,9.548184,,
Kehlhof,,586095,47.572254,9.169748,1,
Kehlhof,586095,553122,47.572254,9.169748,,
Keitum,,482982,54.888893,8.368871,1,
Keitum,482982,242135,54.888813,8.368969,,
Keitum,482982,316057,54.888973,8.368772,,
Kelkheim,541923,78296,50.13728,8.447665,,
Kelkheim (Taunus) Bahnhof,,541923,50.13774,8.447614,1,
Kelkheim (Taunus)-Hornau Bahnhof,,191333,50.146915,8.444375,1,
Kelkheim (Taunus)-Münster Bahnhof,,42726,50.124863,8.461774,1,
Kelkheim-Hornau,191333,618009,50.147038,8.444461,,
Kelkheim-Hornau,191333,77421,50.147186,8.444645,,
Kelkheim-Münster,42726,401871,50.124874,8.46168,,
Kellmünz,271454,312592,48.120285,10.124616,,
Kellmünz Bahnhof,,271454,48.120384,10.124822,1,
Kelsterbach,323906,272184,50.06249,8.529479,,
Kelsterbach Bahnhof,,323906,50.063404,8.529099,1,
Kemnath-Neustadt,,125302,49.843906,11.862262,1,
Kemnath-Neustadt,125302,36092,49.843906,11.862262,,
Kempen Bahnhof,,439340,51.36803,6.424643,1,
Kempen(Niederrhein),439340,616301,51.367565,6.425549,,
Kempten (Allgäu) Hbf,,196565,47.711746,10.317618,1,
Kempten (Allgäu) Ost,,290677,47.73129,10.332045,1,
Kempten(Allgäu)Hbf,196565,536966,47.711746,10.31761,,
Kempten(Allgäu)Ost,290677,340835,47.731293,10.33205,,
"Kemtau, Bahnhof",,211144,50.742954,12.953913,1,
"Kemtau, Bahnhof",211144,52947,50.742954,12.953913,,
Kennelgarten,156750,332417,49.440998,7.733013,,
"Kennelgarten, Bahnhof",,156750,49.441025,7.733408,1,
Kenzingen,280208,237268,48.19445,7.764094,,
Kenzingen Bahnhof,,280208,48.194866,7.764247,1,
Kerken Aldekerk Bahnhof,,121788,51.435455,6.413145,1,
Kerken Nieukerk Bahnhof,,313535,51.45711,6.376628,1,
Kerkerbach,168133,573173,50.40188,8.135717,,
Kerkwitz,217125,11623,51.9097,14.627992,,1
Kerkwitz,217125,280945,51.90973,14.627967,,2
"Kerkwitz, Bahnhof",,217125,51.909473,14.62725,1,
Kerpen Buir Bf,,589775,50.8624,6.5745,1,
Kerpen Horrem Bf,,534382,50.91624,6.713487,1,
Kerpen Sindorf (S),,478419,50.903706,6.681094,1,
Kersbach,,502123,49.686707,11.06083,1,
Kersbach,502123,129819,49.686707,11.060829,,
Kesswil,,510855,47.595497,9.317427,1,
Kesswil,510855,225967,47.595497,9.317427,,
Kestert,,222707,50.187065,7.648978,1,
Kestert,222707,313595,50.187065,7.648978,,
Kettwig,74338,350955,51.363377,6.953747,,
Kettwig Stausee,590024,633635,51.35661,6.939145,,
Kevelaer,224391,432795,51.58101,6.252227,,
Kevelaer Bahnhof,,224391,51.58095,6.251565,1,
Kiebingen,123421,512437,48.47937,8.973745,,
Kiebingen Bhf,,123421,48.479485,8.97381,1,
Kiebitzhöhe,,117173,51.18103,11.203561,1,
Kiebitzhöhe,117173,552245,51.183563,11.203637,,
Kiefersfelden,,112720,47.61009,12.190525,1,
Kiefersfelden,112720,150205,47.609837,12.190535,,
Kiel Hauptbahnhof,,571916,54.315582,10.131145,1,
Kiel Hbf,,400592,54.314205,10.131429,1,
Kiel Hbf,400592,113188,54.314373,10.131763,,
Kiel Hbf,400592,672267,54.314327,10.131855,,
Kiel Schulen am Langsee,308449,360482,54.307205,10.156965,,
Kiel Schulen am Langsee (Bahn),,308449,54.307205,10.156965,1,
Kiel-Ellerbek,,356940,54.314117,10.170073,1,
Kiel-Ellerbek,356940,35118,54.314117,10.170073,,
Kiel-Elmschenhagen,,132949,54.287144,10.180414,1,
Kiel-Elmschenhagen,132949,511159,54.287144,10.180414,,
Kiel-Hassee CITTI-PARK,,15479,54.31086,10.098435,1,
Kiel-Hassee CITTI-PARK,15479,286411,54.31083,10.09838,,
Kiel-Oppendorf,,11744,54.326202,10.208512,1,
Kiel-Oppendorf,11744,194530,54.326103,10.208369,,
Kiel-Russee,,363931,54.31004,10.070212,1,
Kiel-Russee,363931,89352,54.31004,10.070212,,
Kierspe,454270,350240,51.130013,7.616229,,
"Kierspe, Bahnhof / ZOB",,454270,51.130013,7.616231,1,
Killer,616213,575636,48.315685,9.060828,,
Killer Bhf.,,616213,48.31593,9.060758,1,
Kimpling,,185909,48.26665,13.67094,1,
Kimpling,185909,188399,48.26665,13.67094,,
Kinding (Altmühltal),,143055,48.991383,11.378502,1,
Kinding(Altmühltal),143055,346423,48.99138,11.378503,,
Kindsbach,82953,607046,49.419373,7.612836,,
"Kindsbach, Bahnhof",,82953,49.41943,7.613141,1,
"Kinheim-Ürzig, Bahnhof",,478086,49.9961,7.003976,1,
Kinzigtal Halbmeil,,293234,48.290726,8.269935,1,
Kirch Göns,359422,372930,50.473373,8.666869,,
Kirchanschöring,,612584,47.953415,12.831518,1,
Kirchanschöring,612584,619432,47.953415,12.831517,,
Kirchberg (M),,505821,48.93928,9.328214,1,
Kirchberg in Tirol,,41479,47.448917,12.309101,1,
Kirchberg in Tirol,41479,188719,47.448917,12.309101,,
Kirchberg(Murr),505821,628521,48.93916,9.329056,,
Kirchdorf Bahnhof,,415519,52.290848,9.490997,1,
Kirchdorf(Deister),415519,616559,52.289852,9.491936,,
Kirchehrenbach,,363786,49.73514,11.1414,1,
Kirchehrenbach,363786,655443,49.735146,11.141397,,
Kirchen,169067,144832,50.806576,7.880509,,
Kirchen (Sieg) Freusburg Siedlung Bf,,60578,50.815975,7.897233,1,
Kirchen (Sieg) Kirchen Bf,,169067,50.806564,7.880498,1,
Kirchen Bahnhof,,113086,47.90509,8.674429,1,
Kirchenlaibach,,86262,49.869904,11.77632,1,
Kirchenlaibach,86262,204801,49.869904,11.776325,,
Kirchenlamitz Ost,,546101,50.165493,11.98596,1,
Kirchenlamitz Ost,546101,165058,50.165497,11.985965,,
Kirchentellinsfurt,659398,298987,48.528748,9.13948,,
Kirchhain Bahnhof,,152683,50.82369,8.924323,1,
Kirchhain(Bz Kassel),152683,455235,50.82378,8.921399,,
Kirchhain-Anzefahr Bahnhof,,519389,50.845795,8.86066,1,
Kirchhammelwarden,,23489,53.305737,8.475166,1,
Kirchhammelwarden,23489,547660,53.305737,8.475166,,
Kirchheim (N),,91554,49.037636,9.150886,1,
Kirchheim (T),,416697,48.64416,9.443872,1,
Kirchheim (Unterfr),,99821,49.65675,9.857717,1,
Kirchheim(Neckar),91554,568480,49.037647,9.150903,,
Kirchheim(Teck),416697,85486,48.644257,9.443927,,
Kirchheim(Teck)-Ötlingen,427698,94123,48.657764,9.416291,,
Kirchheim(Unterfr),99821,606666,49.65675,9.857713,,
Kirchheim(Weinstr),470703,268066,49.537163,8.181452,,
"Kirchheim/Rohrbach, Bf",,613532,49.37916,8.675318,1,
"Kirchheim/Wstr., Bahnhof",,470703,49.537354,8.180742,1,
"Kirchheimbol., Schlossg. Bf.",,431087,49.668537,8.016323,1,
Kirchheimbolanden,431087,231526,49.668545,8.016526,,
Kirchhorsten,149390,274506,52.307877,9.119783,,
Kirchhorsten Bahnhof,,149390,52.30833,9.121026,1,
Kirchhundem,357933,177571,51.086067,8.078103,,
Kirchhundem Bf,,357933,51.086067,8.0781,1,
Kirchhundem-Welschen Ennest Bf,,190428,51.04197,8.003612,1,
Kirchlengern,361263,310032,52.196754,8.643778,,
Kirchlengern Bahnhof/ZOB,,361263,52.19675,8.643778,1,
Kirchmöser,438846,42835,52.375645,12.421786,,1
Kirchmöser,438846,587786,52.375595,12.421686,,2
Kirchscheidungen,,145630,51.2447,11.66257,1,
Kirchscheidungen,145630,454642,51.2447,11.66257,,
Kirchseeon,,419332,48.07138,11.887765,1,
Kirchseeon,419332,163266,48.0709,11.887255,,
Kirchweidach,,446944,48.09295,12.648171,1,
Kirchweidach,446944,85250,48.092945,12.648167,,
Kirchweyhe,99157,599005,52.983765,8.847236,,
Kirchweyhe(Weyhe),,99157,52.983788,8.847203,1,
Kirchzarten,49764,620422,47.967937,7.959132,,
Kirchzarten Bahnhof,,49764,47.968132,7.959909,1,
Kirkel,,31209,49.285995,7.225728,1,
Kirkel,31209,475395,49.286007,7.225879,,1
Kirkel,31209,507756,49.286045,7.225837,,2
Kirn,92207,314776,49.78577,7.464589,,
"Kirn, Bahnhof",,92207,49.785767,7.464551,1,
"Kirn-Sulzbach, Bahnhof",,568500,49.763172,7.436209,1,
Kirnbach-Grün,,23072,48.36189,8.105687,1,
Kirnbach-Grün,23072,486092,48.36193,8.105907,,
Kirnsulzbach,568500,382902,49.762325,7.435477,,
Kirschbaumwasen,,252952,48.62303,8.35576,1,
Kirschbaumwasen,252952,158544,48.623055,8.355684,,
Kissing,,631328,48.30092,10.959554,1,
Kissing,631328,427586,48.300922,10.959553,,
Kitzbühel,,192212,47.45411,12.391045,1,
Kitzbühel,192212,7762,47.45411,12.391045,,
Kitzingen,,320307,49.732502,10.155212,1,
Kitzingen,320307,93296,49.7325,10.155214,,
Kißlegg,589077,606720,47.793533,9.881921,,
Kißlegg Bahnhof,,589077,47.793507,9.881845,1,
Klagenfurt Hbf,,213962,46.615604,14.313576,1,
Klagenfurt Hbf,213962,601411,46.615604,14.313576,,
Klais,,50074,47.483032,11.238589,1,
Klais,50074,568520,47.483032,11.238589,,
Klandorf,60041,339261,52.877937,13.555957,,
"Klandorf, Bahnhof",,60041,52.877995,13.555927,1,
Klanxbüll,,20175,54.86234,8.675999,1,
Klanxbüll,20175,473665,54.862103,8.676329,,
Klanxbüll,20175,556073,54.862576,8.675669,,
Klasdorf Glashütte,410598,318710,52.022186,13.542614,,2
Klasdorf Glashütte,410598,370,52.021053,13.544067,,1
"Klasdorf-Glashütte, Bahnhof",,410598,52.021843,13.543058,1,
Klasterska Lhota,,329433,50.558636,15.660708,1,
Klasterska Lhota,329433,595398,50.558636,15.660708,,
Klaus in Vorarlberg,,315375,47.308945,9.624272,1,
Klaus in Vorarlberg,315375,508151,47.308945,9.624272,,
Klecken,,444979,53.36595,9.928881,1,
Klecken,444979,480672,53.366203,9.928916,,
Klein Bünzow,331936,128675,53.925068,13.620311,,
Klein Bünzow Bahnhof,,331936,53.92591,13.619762,1,
Klein Gerau,545536,536961,49.91985,8.51674,,
"Klein Reken, Bahnhof",,467029,51.787037,7.035201,1,
Klein Winternheim-Ober Olm,64353,447963,49.939713,8.206986,,
"Klein-Winternheim, Bahnhof",,64353,49.939632,8.207161,1,
Kleinberghofen,,83133,48.354637,11.27507,1,
Kleinberghofen,83133,269027,48.354046,11.275478,,
Kleinenbroich,601917,372256,51.195663,6.551972,,
Kleinenbroich Bf,,601917,51.19566,6.55197,1,
Kleinengstingen Bahnhof,,233596,48.39274,9.292712,1,
Kleinensiel,,663818,53.444324,8.476144,1,
Kleinensiel,663818,475124,53.444324,8.476144,,
Kleinfurra,,478679,51.417404,10.763198,1,
Kleinfurra,478679,372883,51.417408,10.763196,,
Kleingemünden,,2193,50.062992,9.687702,1,
Kleingemünden,2193,237274,50.062992,9.687704,,
Kleinheubach,,237820,49.72142,9.207471,1,
Kleinheubach,237820,320247,49.721424,9.207476,,
Kleinjena,,60378,51.180264,11.781279,1,
Kleinjena,60378,660479,51.180264,11.781279,,
Kleinkems,605666,125092,47.68613,7.524662,,
Kleinkems Bahnhof,,605666,47.686165,7.524648,1,
Kleinkötz,,124920,48.411655,10.288495,1,
Kleinkötz,124920,211429,48.41166,10.288497,,
Kleinostheim,,103829,50.002644,9.072257,1,
Kleinostheim,103829,385189,50.002644,9.072252,,
Kleinröhrsdorf,580827,422521,51.13461,13.990177,,
Kleinröhrsdorf Haltepunkt,,580827,51.135624,13.990227,1,
Kleinschirma,657584,204435,50.90274,13.281757,,
"Kleinschirma, Bahnhof",,657584,50.90269,13.281969,1,
Kleinsteinbach,,538092,48.966625,8.554971,1,
Kleinsteinbach,538092,137478,48.966743,8.5549,,
Kleinwallstadt,,610669,49.874912,9.16817,1,
Kleinwallstadt,610669,495075,49.87491,9.168168,,
Kleve,347147,614834,51.789734,6.146224,,
Kleve Bahnhof,,347147,51.7899,6.145393,1,
Klieken,,546401,51.89453,12.371778,1,
Klieken,546401,31537,51.89453,12.371778,,
Klinge,198784,479242,51.74355,14.518318,,1
"Klinge, Bahnhof",,198784,51.743584,14.51839,1,
Klingenberg (Main),,413312,49.781418,9.176551,1,
Klingenberg Bahnhof,,307118,50.925556,13.500547,1,
Klingenberg(Main),413312,621780,49.781418,9.176549,,
Klingenberg-Colmnitz,307118,437861,50.92597,13.501014,,
Klingenbrunn,,613044,48.9447,13.336182,1,
Klingenbrunn,613044,296960,48.9447,13.33618,,
Klingenthal,65894,38701,50.357162,12.462677,,
"Klingenthal, Bahnhof",,65894,50.357403,12.463514,1,
Klingnau,,540895,47.58156,8.250295,1,
Klingnau,540895,221915,47.58156,8.250295,,
Klinikum Bremen-Nord/Beckedorf,110023,48256,53.185253,8.595206,,
Klitschmar,,281878,51.508305,12.228895,1,
Klitschmar,281878,286330,51.508305,12.228895,,
Klitten,404305,215256,51.34858,14.590756,,
Klitten Bahnhof,,404305,51.348625,14.590751,1,
Kloster Bronnbach,98434,522092,49.715145,9.543516,,
Kloster Marienthal,665886,335703,50.738647,7.668528,,
Kloster Oesede,205525,186407,52.200592,8.111626,,
Kloster Oesede(GMHütte),,205525,52.200592,8.111626,1,
Klosterbuch,125225,215071,51.157623,13.00406,,
"Klosterbuch, Bahnhof",,125225,51.157837,13.004308,1,
Klosterfelde,198109,169508,52.791374,13.488131,,
"Klosterfelde, Bahnhof",,198109,52.79121,13.488148,1,
Klosterlechfeld,,217833,48.155396,10.832631,1,
Klosterlechfeld,217833,620780,48.15539,10.83263,,
Klostermansfeld,,229548,51.57468,11.491904,1,
Klostermansfeld,229548,610639,51.57468,11.491904,,
Klosterreichenbach,89369,635765,48.526627,8.399008,,
Klosterreichenbach Bahnhof,,89369,48.526505,8.399122,1,
Klotten,,552889,50.16556,7.203759,1,
Klotten,552889,433522,50.16556,7.203759,,
Kläden(Stendal),,126969,52.634846,11.661113,1,
Kläden(Stendal),126969,165912,52.634846,11.661113,,
Knesebeck,206129,55775,52.67781,10.690267,,
"Knesebeck, Bahnhof",,206129,52.677788,10.690356,1,
Knielingen Eggensteiner Straße,,463611,49.033344,8.338351,1,
"Knielingen Eggensteiner Straße, Karlsruhe",463611,209492,49.03352,8.338252,,
Knielingen Herweghstraße,,42374,49.030388,8.341226,1,
"Knielingen Herweghstraße, Karlsruhe",42374,409332,49.030685,8.341001,,
"Knielingen Herweghstraße, Karlsruhe",42374,432534,49.03012,8.341423,,
Knielingen Rheinbergstraße,,469549,49.03514,8.336429,1,
Knielingen Siemens,,450934,49.02527,8.346265,1,
"Knielingen Siemens, Karlsruhe",450934,212499,49.025234,8.34622,,
"Knielingen Siemens, Karlsruhe",450934,335408,49.025215,8.346364,,
"Knielinger Allee/Städt. Klinikum, Karlsruhe",434200,348507,49.0189,8.375281,,
"Knielinger Allee/Städt. Klinikum, Karlsruhe",434200,46514,49.01884,8.375443,,
Knittlingen-Kleinvillars,,515743,48.99359,8.744354,1,
Knittlingen-Kleinvillars,515743,138318,48.993443,8.744536,,
Knöringen-Essingen,609444,180979,49.237488,8.148229,,
"Knöringen-Essingen, Bahnhof",,609444,49.237484,8.14825,1,
