airline_iata,airline_id,origin_iata,origin_airport_id,destination_iata,destination_airport_id,codeshare,stops,equipment,origin_name,origin_city,origin_country,origin_latitude,origin_longitude,destination_name,destination_city,destination_country,destination_latitude,destination_longitude,air_distance_km,route_pair
IB,2822.0,BCN,1218.0,NAP,1561.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Naples International Airport,Napoli,IT,40.886002,14.2908,1023.6,BCN-NAP
IB,2822.0,BCN,1218.0,NCE,1354.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,43.658401,7.21587,496.3,BCN-NCE
IB,2822.0,BCN,1218.0,NTE,1418.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,714.2,BCN-NTE
IB,2822.0,BCN,1218.0,NUE,347.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Nuremberg Airport,Nuremberg,DE,49.498699,11.078056,1149.6,BCN-NUE
IB,2822.0,BCN,1218.0,OPO,1636.0,,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Francisco de Sá Carneiro Airport,Porto,PT,41.2481002808,-8.68138980865,898.7,BCN-OPO
IB,2822.0,BCN,1218.0,ORY,1386.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,826.7,BCN-ORY
IB,2822.0,BCN,1218.0,OSL,644.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,2190.3,BCN-OSL
IB,2822.0,BCN,1218.0,OTP,1657.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Bucharest Henri Coandă International Airport,Otopeni,RO,44.571792,26.103285,1981.9,BCN-OTP
IB,2822.0,BCN,1218.0,OVD,1214.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Asturias Airport,Ranón,ES,43.563599,-6.03462,711.6,BCN-OVD
IB,2822.0,BCN,1218.0,PMI,3998.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,202.0,BCN-PMI
IB,2822.0,BCN,1218.0,PMO,1512.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Falcone–Borsellino Airport,Palermo,IT,38.175999,13.091,1002.7,BCN-PMO
IB,2822.0,BCN,1218.0,PRG,1587.0,Y,0,320 319,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Václav Havel Airport Prague,Prague,CZ,50.100874,14.259911,1358.0,BCN-PRG
IB,2822.0,BCN,1218.0,PSA,1562.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Pisa International Airport,Pisa (PI),IT,43.683899,10.3927,731.1,BCN-PSA
IB,2822.0,BCN,1218.0,RNS,1415.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Rennes-Saint-Jacques Airport,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",FR,48.0695,-1.73479,810.9,BCN-RNS
IB,2822.0,BCN,1218.0,SCQ,1243.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,883.3,BCN-SCQ
IB,2822.0,BCN,1218.0,SDR,1251.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Seve Ballesteros-Santander Airport,Santander,ES,43.427101,-3.82001,539.2,BCN-SDR
IB,2822.0,BCN,1218.0,SLM,1238.0,Y,0,CR2,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Salamanca Airport,Salamanca,ES,40.952099,-5.50199,635.9,BCN-SLM
IB,2822.0,BCN,1218.0,STR,350.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Stuttgart Airport,Stuttgart,DE,48.689899,9.22196,994.7,BCN-STR
IB,2822.0,BCN,1218.0,SVG,666.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,"Stavanger Airport, Sola",Stavanger,NO,58.876701,5.63778,1970.5,BCN-SVG
IB,2822.0,BCN,1218.0,SVQ,1253.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Seville Airport,Seville,ES,37.417999,-5.89311,809.3,BCN-SVQ
IB,2822.0,BCN,1218.0,TLS,1273.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Toulouse-Blagnac Airport,Toulouse/Blagnac,FR,43.629101,1.36382,265.8,BCN-TLS
IB,2822.0,BCN,1218.0,TRN,1526.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Turin Airport,Caselle Torinese (TO),IT,45.200802,7.64963,625.8,BCN-TRN
IB,2822.0,BCN,1218.0,VCE,1551.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,951.7,BCN-VCE
IB,2822.0,BCN,1218.0,VGO,1250.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Vigo Airport,Vigo,ES,42.2318,-8.62677,893.3,BCN-VGO
IB,2822.0,BCN,1218.0,VIE,1613.0,Y,0,320 321,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Vienna International Airport,Vienna,AT,48.110298,16.5697,1369.7,BCN-VIE
IB,2822.0,BCN,1218.0,VLL,1247.0,Y,0,CR2,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Valladolid Airport,Valladolid,ES,41.7061,-4.85194,578.8,BCN-VLL
IB,2822.0,BCN,1218.0,WAW,679.0,,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Warsaw Chopin Airport,Warsaw,PL,52.165699,20.9671,1869.7,BCN-WAW
IB,2822.0,BCN,1218.0,XRY,1226.0,,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Jerez Airport,Jerez de la Frontera,ES,36.744598,-6.06011,865.7,BCN-XRY
IB,2822.0,BCN,1218.0,ZAG,1208.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Zagreb Franjo Tuđman International Airport,Velika Gorica,HR,45.742901,16.0688,1229.4,BCN-ZAG
IB,2822.0,BCN,1218.0,ZRH,1678.0,Y,0,320,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Zürich Airport,Zurich,CH,47.458056,8.548056,855.9,BCN-ZRH
IB,2822.0,BES,1403.0,BCN,1218.0,Y,0,320,Brest Bretagne airport,Brest,FR,48.447899,-4.41854,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,944.9,BES-BCN
IB,2822.0,BGO,636.0,BCN,1218.0,Y,0,320,"Bergen Airport, Flesland",Bergen,NO,60.2934,5.21814,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,2123.2,BGO-BCN
IB,2822.0,BHD,467.0,LHR,507.0,Y,0,319,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725,London Heathrow Airport,London,GB,51.470748,-0.459909,503.1,BHD-LHR
IB,2822.0,BIO,1216.0,AGP,1230.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,749.1,BIO-AGP
IB,2822.0,BIO,1216.0,ALC,1212.0,Y,0,CR9 CR2,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,592.1,BIO-ALC
IB,2822.0,BIO,1216.0,AMS,580.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Amsterdam Airport Schiphol,Amsterdam,NL,52.308601,4.76389,1152.5,BIO-AMS
IB,2822.0,BIO,1216.0,BCN,1218.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,466.8,BIO-BCN
IB,2822.0,BIO,1216.0,IBZ,1225.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,609.2,BIO-IBZ
IB,2822.0,BIO,1216.0,LCG,1220.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,A Coruña Airport,Culleredo,ES,43.302101,-8.37726,442.3,BIO-LCG
IB,2822.0,BIO,1216.0,LHR,507.0,,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,London Heathrow Airport,London,GB,51.470748,-0.459909,926.8,BIO-LHR
IB,2822.0,BIO,1216.0,MAD,1229.0,,0,321 319 320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,317.0,BIO-MAD
IB,2822.0,BIO,1216.0,MXP,1524.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,958.3,BIO-MXP
IB,2822.0,BIO,1216.0,ORY,1386.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,727.6,BIO-ORY
IB,2822.0,BIO,1216.0,PMI,3998.0,Y,0,320 CR9,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,628.8,BIO-PMI
IB,2822.0,BIO,1216.0,SCQ,1243.0,Y,0,CR9,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,449.1,BIO-SCQ
IB,2822.0,BIO,1216.0,SVQ,1253.0,Y,0,320,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Seville Airport,Seville,ES,37.417999,-5.89311,701.2,BIO-SVQ
IB,2822.0,BIO,1216.0,VGO,1250.0,Y,0,CR9,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Vigo Airport,Vigo,ES,42.2318,-8.62677,481.4,BIO-VGO
IB,2822.0,BIO,1216.0,VLC,1246.0,Y,0,CR2 CR9 AT7,Bilbao Airport,Bilbao,ES,43.301102,-2.91061,Valencia Airport,Valencia,ES,39.489162,-0.480961,469.8,BIO-VLC
IB,2822.0,BLQ,1538.0,BCN,1218.0,Y,0,320,Bologna Guglielmo Marconi Airport,Bologna,IT,44.5354,11.2887,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,831.3,BLQ-BCN
IB,2822.0,BLQ,1538.0,MAD,1229.0,Y,0,CRK,Bologna Guglielmo Marconi Airport,Bologna,IT,44.5354,11.2887,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1296.0,BLQ-MAD
IB,2822.0,BLQ,1538.0,ORY,1386.0,,0,320,Bologna Guglielmo Marconi Airport,Bologna,IT,44.5354,11.2887,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,825.2,BLQ-ORY
IB,2822.0,BOD,1264.0,BCN,1218.0,Y,0,320,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,453.5,BOD-BCN
IB,2822.0,BOD,1264.0,MAD,1229.0,Y,0,CRK CR9,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,535.6,BOD-MAD
IB,2822.0,BOD,1264.0,PMI,3998.0,Y,0,320,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,652.0,BOD-PMI
IB,2822.0,BRI,1501.0,BCN,1218.0,Y,0,320,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1226.7,BRI-BCN
IB,2822.0,BRI,1501.0,FLR,1563.0,,0,320,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,543.8,BRI-FLR
IB,2822.0,BRU,302.0,AGP,1230.0,Y,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,1735.5,BRU-AGP
IB,2822.0,BRU,302.0,ALC,1212.0,Y,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,1458.0,BRU-ALC
IB,2822.0,BRU,302.0,BCN,1218.0,Y,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1083.8,BRU-BCN
IB,2822.0,BRU,302.0,FCO,1555.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,1172.6,BRU-FCO
IB,2822.0,BRU,302.0,IBZ,1225.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Ibiza Airport,Ibiza (Eivissa),ES,38.872898,1.37312,1359.5,BRU-IBZ
IB,2822.0,BRU,302.0,LIS,1638.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Lisbon Humberto Delgado Airport,Lisbon,PT,38.7813,-9.13592,1717.5,BRU-LIS
IB,2822.0,BRU,302.0,MAD,1229.0,,0,321 320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1313.8,BRU-MAD
IB,2822.0,BRU,302.0,OPO,1636.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Francisco de Sá Carneiro Airport,Porto,PT,41.2481002808,-8.68138980865,1473.4,BRU-OPO
IB,2822.0,BRU,302.0,PMI,3998.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,1269.3,BRU-PMI
IB,2822.0,BRU,302.0,SCQ,1243.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,1320.5,BRU-SCQ
IB,2822.0,BRU,302.0,VCE,1551.0,,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Venice Marco Polo Airport,Venezia (VE),IT,45.505299,12.3519,835.8,BRU-VCE
IB,2822.0,BRU,302.0,VLC,1246.0,Y,0,320,Brussels Airport,Zaventem,BE,50.901402,4.48444,Valencia Airport,Valencia,ES,39.489162,-0.480961,1326.5,BRU-VLC
IB,2822.0,BUD,1489.0,LHR,507.0,Y,0,320,Budapest Liszt Ferenc International Airport,Budapest,HU,47.43018,19.262393,London Heathrow Airport,London,GB,51.470748,-0.459909,1489.5,BUD-LHR
IB,2822.0,CAG,1519.0,FLR,1563.0,,0,320,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,537.3,CAG-FLR
IB,2822.0,CDG,1382.0,BCN,1218.0,,0,320,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,858.3,CDG-BCN
IB,2822.0,CDG,1382.0,OVD,1214.0,Y,0,320,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Asturias Airport,Ranón,ES,43.563599,-6.03462,894.6,CDG-OVD
IB,2822.0,CDG,1382.0,SCQ,1243.0,Y,0,320,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514,1084.9,CDG-SCQ
IB,2822.0,CPH,609.0,AGP,1230.0,Y,0,320,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,2471.5,CPH-AGP
IB,2822.0,CPH,609.0,ALC,1212.0,Y,0,320,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,2164.5,CPH-ALC
IB,2822.0,CPH,609.0,BCN,1218.0,Y,0,320,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1768.6,CPH-BCN
IB,2822.0,CPH,609.0,FLR,1563.0,Y,0,320,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,1317.2,CPH-FLR
IB,2822.0,CPH,609.0,MAD,1229.0,Y,0,32S,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,2058.6,CPH-MAD
IB,2822.0,CTA,1509.0,BCN,1218.0,Y,0,320,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1193.3,CTA-BCN
IB,2822.0,CTA,1509.0,FCO,1555.0,,0,320,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,539.1,CTA-FCO
IB,2822.0,CTA,1509.0,FLR,1563.0,Y,0,320,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,776.6,CTA-FLR
IB,2822.0,CWL,488.0,AGP,1230.0,Y,0,320,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,1639.5,CWL-AGP
IB,2822.0,CWL,488.0,ALC,1212.0,Y,0,320,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,1474.4,CWL-ALC
IB,2822.0,CWL,488.0,BCN,1218.0,Y,0,320,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1196.8,CWL-BCN
IB,2822.0,DBV,1200.0,BCN,1218.0,Y,0,320,Dubrovnik Ruđer Bošković Airport,Dubrovnik,HR,42.562247,18.265543,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1344.4,DBV-BCN
IB,2822.0,DME,4029.0,AGP,1230.0,Y,0,320,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,3793.5,DME-AGP
IB,2822.0,DME,4029.0,ALC,1212.0,Y,0,320,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,3424.9,DME-ALC
IB,2822.0,DME,4029.0,BCN,1218.0,Y,0,320,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,3028.7,DME-BCN
IB,2822.0,DME,4029.0,MAD,1229.0,,0,319,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,3436.4,DME-MAD
IB,2822.0,DME,4029.0,PMI,3998.0,Y,0,320,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Palma de Mallorca Airport,Palma de Mallorca,ES,39.551701,2.73881,3125.7,DME-PMI
IB,2822.0,DRS,338.0,BCN,1218.0,Y,0,320,Dresden Airport,Dresden,DE,51.134123,13.767831,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1412.6,DRS-BCN
IB,2822.0,DTM,373.0,BCN,1218.0,,0,320,Dortmund Airport,Dortmund,DE,51.518299,7.61224,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1212.3,DTM-BCN
IB,2822.0,DUB,599.0,MAD,1229.0,Y,0,32S,Dublin Airport,Dublin,IE,53.428713,-6.262121,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1452.5,DUB-MAD
IB,2822.0,DUS,345.0,BCN,1218.0,Y,0,320 738 321,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1167.4,DUS-BCN
IB,2822.0,DUS,345.0,MAD,1229.0,Y,0,32S,Düsseldorf Airport,Düsseldorf,DE,51.289501,6.76678,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1439.6,DUS-MAD
IB,2822.0,EAS,1242.0,BCN,1218.0,Y,0,320,San Sebastián Airport,Hondarribia,ES,43.356499,-1.79061,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,391.9,EAS-BCN
IB,2822.0,EAS,1242.0,MAD,1229.0,Y,0,AT7 CR2,San Sebastián Airport,Hondarribia,ES,43.356499,-1.79061,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,350.8,EAS-MAD
IB,2822.0,EDI,535.0,BCN,1218.0,Y,0,320,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,1676.6,EDI-BCN
IB,2822.0,EDI,535.0,LHR,507.0,Y,0,321 320,Edinburgh Airport,Edinburgh,GB,55.950145,-3.372288,London Heathrow Airport,London,GB,51.470748,-0.459909,533.6,EDI-LHR
IB,2822.0,FCO,1555.0,AGP,1230.0,Y,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Málaga-Costa del Sol Airport,Málaga,ES,36.6749,-4.49911,1548.0,FCO-AGP
IB,2822.0,FCO,1555.0,ALC,1212.0,,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Alicante-Elche Miguel Hernández Airport,Alicante,ES,38.2822,-0.558156,1157.3,FCO-ALC
IB,2822.0,FCO,1555.0,BCN,1218.0,Y,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,848.0,FCO-BCN
IB,2822.0,FCO,1555.0,BRU,302.0,,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Brussels Airport,Zaventem,BE,50.901402,4.48444,1172.6,FCO-BRU
IB,2822.0,FCO,1555.0,CTA,1509.0,,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,539.1,FCO-CTA
IB,2822.0,FCO,1555.0,MAD,1229.0,,0,321 319,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1331.0,FCO-MAD
IB,2822.0,FCO,1555.0,NTE,1418.0,Y,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073,1247.8,FCO-NTE
IB,2822.0,FCO,1555.0,ORY,1386.0,,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,1090.2,FCO-ORY
IB,2822.0,FCO,1555.0,PRG,1587.0,Y,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Václav Havel Airport Prague,Prague,CZ,50.100874,14.259911,935.4,FCO-PRG
IB,2822.0,FCO,1555.0,VLC,1246.0,Y,0,320,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Valencia Airport,Valencia,ES,39.489162,-0.480961,1103.5,FCO-VLC
IB,2822.0,FLR,1563.0,BCN,1218.0,Y,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,797.3,FLR-BCN
IB,2822.0,FLR,1563.0,BRI,1501.0,,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599,543.8,FLR-BRI
IB,2822.0,FLR,1563.0,CAG,1519.0,,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428,537.3,FLR-CAG
IB,2822.0,FLR,1563.0,CPH,609.0,Y,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Copenhagen Kastrup Airport,Copenhagen,DK,55.617900848389,12.656000137329,1317.2,FLR-CPH
IB,2822.0,FLR,1563.0,CTA,1509.0,Y,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Catania-Fontanarossa Airport,Catania,IT,37.466801,15.0664,776.6,FLR-CTA
IB,2822.0,FLR,1563.0,LGW,502.0,,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,London Gatwick Airport,London,GB,51.148744,-0.185739,1180.2,FLR-LGW
IB,2822.0,FLR,1563.0,MAD,1229.0,Y,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,1270.6,FLR-MAD
IB,2822.0,FLR,1563.0,ORY,1386.0,Y,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,48.729499,2.358963,871.7,FLR-ORY
IB,2822.0,FLR,1563.0,PMO,1512.0,,0,320,"Florence Airport, Peretola",Firenze (FI),IT,43.808558,11.202822,Falcone–Borsellino Airport,Palermo,IT,38.175999,13.091,646.0,FLR-PMO
