from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:472940,IDFM:monomodalStopPlace:473092,2,102
IDFM:41519,IDFM:22038,2,709
IDFM:471552,IDFM:470679,2,121
IDFM:472111,IDFM:22149,2,337
IDFM:22021,IDFM:480010,2,230
IDFM:472502,IDFM:471607,2,61
IDFM:monomodalStopPlace:470549,IDFM:483760,2,245
IDFM:472242,IDFM:472793,2,260
IDFM:471705,IDFM:monomodalStopPlace:473345,2,80
IDFM:monomodalStopPlace:43170,IDFM:470899,2,9
IDFM:471153,IDFM:472374,2,59
IDFM:471341,IDFM:470692,2,129
IDFM:471310,IDFM:27476,2,201
IDFM:472516,IDFM:monomodalStopPlace:58718,2,6
IDFM:463189,IDFM:473924,2,265
IDFM:472502,IDFM:472048,2,116
IDFM:monomodalStopPlace:58757,IDFM:472748,2,7
IDFM:21966,IDFM:463061,2,335
IDFM:monomodalStopPlace:473897,IDFM:monomodalStopPlace:473506,2,22
IDFM:471432,IDFM:monomodalStopPlace:473469,2,122
IDFM:471102,IDFM:471240,2,116
IDFM:471767,IDFM:472387,2,5
IDFM:monomodalStopPlace:47876,IDFM:470914,2,204
IDFM:471976,IDFM:472570,2,40
IDFM:472502,IDFM:471696,2,33
IDFM:471135,IDFM:41519,2,115
IDFM:470653,IDFM:471957,2,45
IDFM:472928,IDFM:480704,2,119
IDFM:471704,IDFM:monomodalStopPlace:43238,2,172
IDFM:471695,IDFM:472926,2,107
IDFM:471856,IDFM:471211,2,80
IDFM:472997,IDFM:426791,2,166
IDFM:472378,IDFM:472030,2,63
IDFM:22147,IDFM:472764,2,329
IDFM:472090,IDFM:472456,2,2
IDFM:463016,IDFM:463100,2,370
IDFM:471034,IDFM:10646,2,223
IDFM:22026,IDFM:462960,2,348
IDFM:monomodalStopPlace:47130,IDFM:472980,2,64
IDFM:13176,IDFM:472886,2,123
IDFM:36432,IDFM:471596,2,150
IDFM:472625,IDFM:471185,2,30
IDFM:472502,IDFM:471856,2,26
IDFM:472523,IDFM:470833,2,139
IDFM:472124,IDFM:471721,2,21
IDFM:20628,IDFM:12349,2,229
IDFM:monomodalStopPlace:462394,IDFM:472356,2,96
IDFM:monomodalStopPlace:47447,IDFM:34790,2,213
IDFM:monomodalStopPlace:473084,IDFM:472468,2,149
IDFM:21935,IDFM:463052,2,11
IDFM:472655,IDFM:470740,2,212
IDFM:472106,IDFM:471466,2,87
IDFM:463060,IDFM:463161,2,284
IDFM:monomodalStopPlace:473407,IDFM:monomodalStopPlace:47184,2,274
IDFM:470877,IDFM:15832,2,100
IDFM:462962,IDFM:462963,2,180
IDFM:472095,IDFM:470734,2,59
IDFM:471172,IDFM:monomodalStopPlace:45759,2,283
IDFM:471026,IDFM:monomodalStopPlace:43216,2,15
IDFM:472148,IDFM:471864,2,4
IDFM:463116,IDFM:22059,2,2
IDFM:monomodalStopPlace:462394,IDFM:471950,2,60
IDFM:471724,IDFM:472070,2,22
IDFM:monomodalStopPlace:473342,IDFM:472074,2,150
IDFM:472121,IDFM:472795,2,6
IDFM:494991,IDFM:472692,2,247
IDFM:472668,IDFM:471494,2,10
IDFM:471479,IDFM:monomodalStopPlace:43078,2,71
IDFM:monomodalStopPlace:474207,IDFM:471862,2,178
IDFM:41519,IDFM:471733,2,213
IDFM:472407,IDFM:471389,2,87
IDFM:471763,IDFM:monomodalStopPlace:473558,2,88
IDFM:472161,IDFM:415321,2,197
IDFM:472396,IDFM:471164,2,43
IDFM:38013,IDFM:monomodalStopPlace:47968,2,356
IDFM:462971,IDFM:28984,2,195
IDFM:472283,IDFM:473935,2,177
IDFM:monomodalStopPlace:43155,IDFM:470784,2,122
IDFM:463057,IDFM:494021,2,40
IDFM:462980,IDFM:22157,2,370
IDFM:486682,IDFM:monomodalStopPlace:470195,2,367
IDFM:470975,IDFM:471747,2,17
IDFM:monomodalStopPlace:411372,IDFM:472990,2,19
IDFM:471620,IDFM:471795,2,121
IDFM:462957,IDFM:21924,2,11
IDFM:monomodalStopPlace:46444,IDFM:472448,2,241
IDFM:472036,IDFM:472111,2,193
IDFM:474002,IDFM:monomodalStopPlace:473595,2,213
IDFM:472530,IDFM:472984,2,33
IDFM:10241,IDFM:monomodalStopPlace:473193,2,40
IDFM:470867,IDFM:471698,2,8
IDFM:472030,IDFM:471950,2,69
IDFM:472625,IDFM:monomodalStopPlace:43157,2,35
IDFM:472546,IDFM:472013,2,115
IDFM:monomodalStopPlace:473115,IDFM:472741,2,179
IDFM:424724,IDFM:monomodalStopPlace:46444,2,55
IDFM:463284,IDFM:463283,2,180
IDFM:monomodalStopPlace:473072,IDFM:472170,2,150
IDFM:21926,IDFM:472516,2,216
IDFM:472585,IDFM:monomodalStopPlace:46470,2,12
IDFM:472101,IDFM:471714,2,7
IDFM:monomodalStopPlace:473062,IDFM:3464,2,10
IDFM:472831,IDFM:monomodalStopPlace:473526,2,63
IDFM:472378,IDFM:471721,2,285
IDFM:monomodalStopPlace:462901,IDFM:471508,2,6
IDFM:470747,IDFM:470907,2,233
IDFM:472803,IDFM:monomodalStopPlace:43157,2,48
IDFM:471526,IDFM:470689,2,26
IDFM:481364,IDFM:monomodalStopPlace:473452,2,213
IDFM:463245,IDFM:463246,2,125
IDFM:40806,IDFM:471302,2,375
IDFM:472842,IDFM:472645,2,9
IDFM:471235,IDFM:monomodalStopPlace:47948,2,58
IDFM:471624,IDFM:471154,2,113
IDFM:monomodalStopPlace:48964,IDFM:471080,2,15
IDFM:monomodalStopPlace:43088,IDFM:472679,2,49
IDFM:471520,IDFM:471548,2,177
IDFM:monomodalStopPlace:474204,IDFM:472304,2,115
IDFM:472048,IDFM:472527,2,203
IDFM:471950,IDFM:472022,2,71
IDFM:472263,IDFM:471482,2,187
IDFM:471744,IDFM:471710,2,93
IDFM:470879,IDFM:471326,2,41
IDFM:462942,IDFM:22080,2,163
IDFM:422956,IDFM:471025,2,76
IDFM:463112,IDFM:472490,2,187
IDFM:471604,IDFM:472527,2,45
IDFM:471917,IDFM:470724,2,255
IDFM:473983,IDFM:473979,2,6
IDFM:monomodalStopPlace:46281,IDFM:28794,2,107
IDFM:471187,IDFM:471355,2,20
IDFM:monomodalStopPlace:473075,IDFM:472850,2,151
IDFM:470879,IDFM:463006,2,200
IDFM:471977,IDFM:471874,2,18
IDFM:471561,IDFM:470981,2,14
IDFM:471856,IDFM:470734,2,44
IDFM:470651,IDFM:monomodalStopPlace:473332,2,144
IDFM:471445,IDFM:monomodalStopPlace:473588,2,71
IDFM:494992,IDFM:470879,2,379
IDFM:472318,IDFM:470624,2,71
IDFM:472267,IDFM:470915,2,31
IDFM:472527,IDFM:472692,2,143
IDFM:472019,IDFM:472259,2,6
IDFM:471810,IDFM:monomodalStopPlace:473371,2,49
IDFM:22007,IDFM:471604,2,262
IDFM:472030,IDFM:472861,2,18
IDFM:470924,IDFM:472267,2,198
IDFM:472365,IDFM:monomodalStopPlace:43159,2,10
IDFM:470776,IDFM:472519,2,45
IDFM:486682,IDFM:472063,2,129
IDFM:472949,IDFM:monomodalStopPlace:470519,2,6
IDFM:monomodalStopPlace:45705,IDFM:471732,2,18
IDFM:486682,IDFM:474065,2,337
IDFM:21984,IDFM:21968,2,343
IDFM:472123,IDFM:472078,2,9
IDFM:463103,IDFM:463104,2,85
IDFM:monomodalStopPlace:43189,IDFM:470876,2,12
IDFM:473989,IDFM:473993,2,8
IDFM:471973,IDFM:411300,2,120
IDFM:472213,IDFM:monomodalStopPlace:47939,2,4
IDFM:471309,IDFM:monomodalStopPlace:470519,2,74
IDFM:470879,IDFM:471917,2,310
IDFM:472833,IDFM:monomodalStopPlace:473052,2,92
IDFM:472015,IDFM:470747,2,67
IDFM:471063,IDFM:470692,2,77
IDFM:471442,IDFM:471493,2,9
IDFM:471461,IDFM:30296,2,50
IDFM:472080,IDFM:472306,2,6
IDFM:470622,IDFM:7960,2,60
IDFM:monomodalStopPlace:47882,IDFM:472454,2,17
IDFM:22213,IDFM:463056,2,0
IDFM:472263,IDFM:471917,2,247
IDFM:monomodalStopPlace:44366,IDFM:471349,2,320
IDFM:4217,IDFM:472155,2,215
IDFM:22129,IDFM:22115,2,152
IDFM:471679,IDFM:monomodalStopPlace:473175,2,102
IDFM:472959,IDFM:monomodalStopPlace:471031,2,181
IDFM:21922,IDFM:21907,2,42
IDFM:472511,IDFM:463199,2,381
IDFM:463046,IDFM:472348,2,344
IDFM:monomodalStopPlace:43084,IDFM:472515,2,4
IDFM:471152,IDFM:36145,2,328
IDFM:472095,IDFM:472869,2,76
IDFM:472663,IDFM:471973,2,18
IDFM:472165,IDFM:monomodalStopPlace:473596,2,109
IDFM:463313,IDFM:463312,2,180
IDFM:471977,IDFM:19014,2,128
IDFM:472013,IDFM:472142,2,50
IDFM:473990,IDFM:22087,2,358
IDFM:472111,IDFM:471917,2,175
IDFM:470734,IDFM:471533,2,211
IDFM:471200,IDFM:471520,2,6
IDFM:monomodalStopPlace:473520,IDFM:33519,2,48
IDFM:472861,IDFM:22149,2,316
IDFM:472565,IDFM:480211,2,100
IDFM:30520,IDFM:monomodalStopPlace:47654,2,211
IDFM:471993,IDFM:monomodalStopPlace:43229,2,6
IDFM:472333,IDFM:471717,2,27
IDFM:monomodalStopPlace:47900,IDFM:471654,2,26
IDFM:472308,IDFM:472451,2,145
IDFM:472886,IDFM:monomodalStopPlace:45067,2,79
IDFM:471098,IDFM:monomodalStopPlace:43149,2,36
IDFM:471367,IDFM:3087,2,44
IDFM:monomodalStopPlace:473297,IDFM:monomodalStopPlace:411384,2,83
IDFM:472887,IDFM:471836,2,45
IDFM:30550,IDFM:472933,2,68
IDFM:472738,IDFM:472069,2,31
IDFM:471548,IDFM:470743,2,87
IDFM:471759,IDFM:472267,2,142
IDFM:463194,IDFM:22183,2,180
IDFM:471998,IDFM:471095,2,15
IDFM:470682,IDFM:monomodalStopPlace:473603,2,50
IDFM:monomodalStopPlace:473369,IDFM:monomodalStopPlace:43082,2,111
IDFM:472527,IDFM:470947,2,177
IDFM:463060,IDFM:22150,2,285
IDFM:471548,IDFM:471393,2,162
IDFM:463062,IDFM:22050,2,2
IDFM:473006,IDFM:471301,2,13
IDFM:471940,IDFM:462970,2,315
IDFM:472030,IDFM:491411,2,306
IDFM:470917,IDFM:472008,2,87
IDFM:472828,IDFM:monomodalStopPlace:471284,2,114
IDFM:472319,IDFM:471742,2,136
IDFM:monomodalStopPlace:473297,IDFM:471182,2,0
IDFM:472149,IDFM:monomodalStopPlace:411372,2,19
IDFM:463039,IDFM:22124,2,278
IDFM:monomodalStopPlace:462743,IDFM:472853,2,203
IDFM:22142,IDFM:463091,2,158
IDFM:463048,IDFM:21905,2,282
IDFM:21913,IDFM:463279,2,11
IDFM:471135,IDFM:472325,2,119
IDFM:463208,IDFM:22147,2,315
IDFM:470770,IDFM:monomodalStopPlace:47881,2,16
IDFM:471521,IDFM:472895,2,28
IDFM:473990,IDFM:22146,2,141
IDFM:monomodalStopPlace:46913,IDFM:13472,2,70
IDFM:471293,IDFM:monomodalStopPlace:58955,2,38
IDFM:22373,IDFM:463030,2,11
IDFM:471134,IDFM:monomodalStopPlace:470519,2,23
IDFM:490772,IDFM:470763,2,96
IDFM:monomodalStopPlace:473890,IDFM:22158,2,156
IDFM:472559,IDFM:470982,2,78
IDFM:472030,IDFM:470728,2,194
IDFM:472614,IDFM:472887,2,8
IDFM:monomodalStopPlace:47770,IDFM:29262,2,222
IDFM:472034,IDFM:472814,2,158
IDFM:472527,IDFM:22367,2,268
IDFM:471832,IDFM:30520,2,138
IDFM:473921,IDFM:21959,2,305
IDFM:470986,IDFM:monomodalStopPlace:473582,2,62
IDFM:473924,IDFM:22195,2,331
IDFM:monomodalStopPlace:46857,IDFM:472129,2,16
IDFM:470674,IDFM:472070,2,20
IDFM:monomodalStopPlace:462394,IDFM:470724,2,121
IDFM:463042,IDFM:473923,2,72
IDFM:monomodalStopPlace:43115,IDFM:21532,2,287
IDFM:470866,IDFM:470740,2,86
IDFM:473929,IDFM:473928,2,7
IDFM:monomodalStopPlace:473471,IDFM:472799,2,168
IDFM:473944,IDFM:473950,2,11
IDFM:472937,IDFM:472449,2,13
IDFM:472986,IDFM:471248,2,159
IDFM:471498,IDFM:462970,2,314
IDFM:472267,IDFM:472033,2,215
IDFM:472036,IDFM:monomodalStopPlace:58720,2,294
IDFM:470833,IDFM:471326,2,59
IDFM:472475,IDFM:471463,2,11
IDFM:474058,IDFM:474061,2,9
IDFM:472240,IDFM:471788,2,40
IDFM:426602,IDFM:monomodalStopPlace:43078,2,230
IDFM:8082,IDFM:471714,2,299
IDFM:472537,IDFM:471074,2,67
IDFM:monomodalStopPlace:47158,IDFM:471269,2,34
IDFM:472730,IDFM:monomodalStopPlace:473037,2,88
IDFM:472625,IDFM:471958,2,52
IDFM:22156,IDFM:monomodalStopPlace:43238,2,240
IDFM:474049,IDFM:474048,2,8
IDFM:22076,IDFM:463294,2,26
IDFM:monomodalStopPlace:473422,IDFM:monomodalStopPlace:47412,2,256
IDFM:471058,IDFM:471647,2,44
IDFM:monomodalStopPlace:473103,IDFM:471726,2,139
IDFM:463084,IDFM:22056,2,354
IDFM:monomodalStopPlace:43083,IDFM:monomodalStopPlace:473379,2,120
IDFM:463169,IDFM:22181,2,14
IDFM:471791,IDFM:472383,2,9
IDFM:monomodalStopPlace:473078,IDFM:471700,2,85
IDFM:472688,IDFM:470881,2,19
IDFM:471869,IDFM:472560,2,50
IDFM:471421,IDFM:24919,2,169
IDFM:472101,IDFM:470981,2,81
IDFM:472932,IDFM:493394,2,75
IDFM:471699,IDFM:472359,2,34
IDFM:472577,IDFM:472033,2,221
IDFM:472826,IDFM:monomodalStopPlace:473037,2,93
IDFM:472532,IDFM:472080,2,20
IDFM:471612,IDFM:monomodalStopPlace:47482,2,11
IDFM:470930,IDFM:monomodalStopPlace:473604,2,179
IDFM:monomodalStopPlace:47115,IDFM:471752,2,200
IDFM:425619,IDFM:monomodalStopPlace:47964,2,245
IDFM:monomodalStopPlace:473169,IDFM:470966,2,147
IDFM:471266,IDFM:472749,2,18
IDFM:462976,IDFM:22239,2,13
IDFM:472757,IDFM:472124,2,175
IDFM:472234,IDFM:472850,2,26
IDFM:monomodalStopPlace:43143,IDFM:monomodalStopPlace:473421,2,97
IDFM:472263,IDFM:472814,2,80
IDFM:monomodalStopPlace:42516,IDFM:472569,2,20
IDFM:471942,IDFM:monomodalStopPlace:473322,2,209
IDFM:470724,IDFM:472961,2,219
IDFM:470784,IDFM:monomodalStopPlace:43155,2,122
IDFM:471051,IDFM:471080,2,18
IDFM:472263,IDFM:monomodalStopPlace:58572,2,240
IDFM:monomodalStopPlace:473395,IDFM:35109,2,65
IDFM:monomodalStopPlace:411440,IDFM:471640,2,41
IDFM:21918,IDFM:22199,2,180
IDFM:monomodalStopPlace:47600,IDFM:monomodalStopPlace:47599,2,214
IDFM:21941,IDFM:463221,2,35
IDFM:471607,IDFM:471309,2,11
IDFM:35376,IDFM:monomodalStopPlace:46857,2,200
IDFM:471691,IDFM:472861,2,58
IDFM:472519,IDFM:472110,2,52
IDFM:22077,IDFM:463012,2,0
IDFM:470668,IDFM:471051,2,10
IDFM:463060,IDFM:463159,2,360
IDFM:monomodalStopPlace:473851,IDFM:monomodalStopPlace:43193,2,107
IDFM:monomodalStopPlace:47877,IDFM:21171,2,252
IDFM:462942,IDFM:473920,2,106
IDFM:471874,IDFM:472799,2,12
IDFM:472895,IDFM:22230,2,375
IDFM:monomodalStopPlace:473094,IDFM:monomodalStopPlace:43126,2,57
IDFM:monomodalStopPlace:43068,IDFM:470664,2,71
IDFM:472743,IDFM:471759,2,138
IDFM:471482,IDFM:472022,2,19
IDFM:21973,IDFM:22136,2,152
IDFM:22230,IDFM:472895,2,375
IDFM:472757,IDFM:472560,2,161
IDFM:22123,IDFM:412354,2,296
IDFM:478447,IDFM:monomodalStopPlace:58288,2,361
IDFM:monomodalStopPlace:47588,IDFM:472121,2,7
IDFM:monomodalStopPlace:473550,IDFM:471687,2,96
IDFM:22225,IDFM:472273,2,287
IDFM:472646,IDFM:monomodalStopPlace:47969,2,14
IDFM:484166,IDFM:473936,2,207
IDFM:470974,IDFM:472283,2,2
IDFM:monomodalStopPlace:486887,IDFM:486886,2,4
IDFM:471174,IDFM:471056,2,8
IDFM:monomodalStopPlace:45814,IDFM:471461,2,5
IDFM:22150,IDFM:22364,2,298
IDFM:471280,IDFM:monomodalStopPlace:473341,2,137
IDFM:monomodalStopPlace:43154,IDFM:472663,2,27
IDFM:472519,IDFM:462969,2,349
IDFM:monomodalStopPlace:43069,IDFM:472878,2,25
IDFM:472104,IDFM:470766,2,6
IDFM:411300,IDFM:472663,2,118
IDFM:471726,IDFM:472105,2,40
IDFM:3835,IDFM:monomodalStopPlace:473465,2,5
IDFM:470639,IDFM:36431,2,155
IDFM:471521,IDFM:472319,2,164
IDFM:471449,IDFM:471457,2,17
IDFM:472070,IDFM:463069,2,294
IDFM:473003,IDFM:471025,2,181
IDFM:21967,IDFM:471030,2,370
IDFM:472861,IDFM:470953,2,357
IDFM:471658,IDFM:462971,2,332
IDFM:472878,IDFM:monomodalStopPlace:46444,2,309
IDFM:471148,IDFM:472085,2,92
IDFM:22173,IDFM:463186,2,9
IDFM:471084,IDFM:monomodalStopPlace:411507,2,20
IDFM:monomodalStopPlace:411378,IDFM:471957,2,6
IDFM:monomodalStopPlace:470519,IDFM:471917,2,343
IDFM:472393,IDFM:monomodalStopPlace:473566,2,79
IDFM:470857,IDFM:471103,2,46
IDFM:monomodalStopPlace:462394,IDFM:471968,2,80
IDFM:472624,IDFM:monomodalStopPlace:43238,2,144
IDFM:470860,IDFM:17896,2,123
IDFM:472510,IDFM:22083,2,291
IDFM:monomodalStopPlace:58720,IDFM:471950,2,354
IDFM:471552,IDFM:471135,2,106
IDFM:22212,IDFM:463167,2,5
IDFM:470751,IDFM:472128,2,203
IDFM:471696,IDFM:472949,2,23
IDFM:monomodalStopPlace:47412,IDFM:472301,2,10
IDFM:471175,IDFM:monomodalStopPlace:462388,2,24
IDFM:472033,IDFM:471548,2,35
IDFM:monomodalStopPlace:473058,IDFM:472569,2,66
IDFM:472030,IDFM:471917,2,264
IDFM:472088,IDFM:472015,2,170
IDFM:471263,IDFM:monomodalStopPlace:43073,2,8
IDFM:36432,IDFM:471685,2,165
IDFM:22156,IDFM:monomodalStopPlace:463857,2,206
IDFM:472407,IDFM:monomodalStopPlace:43219,2,45
IDFM:22364,IDFM:monomodalStopPlace:45102,2,480
IDFM:472356,IDFM:471328,2,129
IDFM:monomodalStopPlace:44514,IDFM:480531,2,240
IDFM:monomodalStopPlace:426987,IDFM:463197,2,198
IDFM:monomodalStopPlace:471615,IDFM:471993,2,203
IDFM:monomodalStopPlace:58566,IDFM:472142,2,80
IDFM:18841,IDFM:monomodalStopPlace:43071,2,187
IDFM:35026,IDFM:monomodalStopPlace:47879,2,292
IDFM:22170,IDFM:22095,2,374
IDFM:486752,IDFM:monomodalStopPlace:47906,2,216
IDFM:471247,IDFM:472732,2,21
IDFM:494992,IDFM:463022,2,69
IDFM:472936,IDFM:monomodalStopPlace:46482,2,3
IDFM:472451,IDFM:472173,2,199
IDFM:25486,IDFM:monomodalStopPlace:43205,2,192
IDFM:monomodalStopPlace:473120,IDFM:472076,2,55
IDFM:22156,IDFM:462954,2,126
IDFM:471444,IDFM:monomodalStopPlace:47921,2,17
IDFM:472569,IDFM:472255,2,7
IDFM:monomodalStopPlace:43195,IDFM:471152,2,45
IDFM:472354,IDFM:471240,2,218
IDFM:463027,IDFM:22005,2,33
IDFM:monomodalStopPlace:473279,IDFM:monomodalStopPlace:43123,2,64
IDFM:472888,IDFM:471820,2,8
IDFM:471691,IDFM:472263,2,67
IDFM:22367,IDFM:471533,2,45
IDFM:470667,IDFM:471415,2,12
IDFM:monomodalStopPlace:473479,IDFM:471395,2,105
IDFM:471400,IDFM:471004,2,10
IDFM:monomodalStopPlace:47910,IDFM:15834,2,197
IDFM:472730,IDFM:471033,2,75
IDFM:monomodalStopPlace:473103,IDFM:471716,2,154
IDFM:472964,IDFM:471566,2,212
IDFM:463160,IDFM:monomodalStopPlace:45102,2,300
IDFM:monomodalStopPlace:47125,IDFM:472421,2,195
IDFM:472289,IDFM:472448,2,32
IDFM:482109,IDFM:471508,2,85
IDFM:monomodalStopPlace:46965,IDFM:472300,2,24
IDFM:472328,IDFM:monomodalStopPlace:473556,2,151
IDFM:22138,IDFM:463308,2,19
IDFM:monomodalStopPlace:58874,IDFM:473961,2,8
IDFM:monomodalStopPlace:473049,IDFM:472590,2,103
IDFM:462954,IDFM:41519,2,709
IDFM:22921,IDFM:472887,2,99
IDFM:22024,IDFM:22196,2,363
IDFM:471742,IDFM:monomodalStopPlace:463857,2,243
IDFM:471807,IDFM:470957,2,43
IDFM:470747,IDFM:472348,2,255
IDFM:472723,IDFM:471326,2,113
IDFM:471115,IDFM:monomodalStopPlace:47171,2,314
IDFM:472624,IDFM:471552,2,44
IDFM:22006,IDFM:463025,2,8
IDFM:471032,IDFM:monomodalStopPlace:473368,2,126
IDFM:471705,IDFM:472521,2,22
IDFM:422956,IDFM:472509,2,70
IDFM:472869,IDFM:472036,2,355
IDFM:472669,IDFM:470729,2,27
IDFM:472548,IDFM:471680,2,28
IDFM:472202,IDFM:472882,2,8
IDFM:474060,IDFM:472788,2,231
IDFM:463006,IDFM:470734,2,251
IDFM:22007,IDFM:471309,2,254
IDFM:471781,IDFM:472414,2,21
IDFM:22158,IDFM:22151,2,101
IDFM:472749,IDFM:471266,2,18
IDFM:monomodalStopPlace:47669,IDFM:471569,2,35
IDFM:471716,IDFM:471726,2,25
IDFM:472285,IDFM:monomodalStopPlace:473055,2,181
IDFM:471238,IDFM:472519,2,169
IDFM:monomodalStopPlace:45873,IDFM:22381,2,300
IDFM:472560,IDFM:471482,2,42
IDFM:472273,IDFM:monomodalStopPlace:58566,2,94
IDFM:471126,IDFM:monomodalStopPlace:473291,2,209
IDFM:480224,IDFM:monomodalStopPlace:473243,2,131
IDFM:21962,IDFM:472208,2,239
IDFM:472354,IDFM:471936,2,196
IDFM:471577,IDFM:monomodalStopPlace:473441,2,311
IDFM:471335,IDFM:471592,2,44
IDFM:471200,IDFM:472088,2,34
IDFM:470776,IDFM:472368,2,141
IDFM:462969,IDFM:472519,2,349
IDFM:monomodalStopPlace:43216,IDFM:20411,2,241
IDFM:472294,IDFM:monomodalStopPlace:45024,2,269
IDFM:470767,IDFM:monomodalStopPlace:43162,2,39
IDFM:470747,IDFM:472033,2,28
IDFM:monomodalStopPlace:46552,IDFM:472537,2,65
IDFM:471917,IDFM:471559,2,287
IDFM:472013,IDFM:471658,2,107
IDFM:470949,IDFM:13176,2,81
IDFM:471355,IDFM:471187,2,20
IDFM:8082,IDFM:monomodalStopPlace:50672,2,17
IDFM:471601,IDFM:monomodalStopPlace:43222,2,21
IDFM:463183,IDFM:472949,2,350
IDFM:471856,IDFM:471917,2,299
IDFM:470857,IDFM:472972,2,44
IDFM:473979,IDFM:473983,2,6
IDFM:472541,IDFM:472048,2,56
IDFM:472356,IDFM:472022,2,223
IDFM:471238,IDFM:462970,2,326
IDFM:471150,IDFM:463069,2,325
IDFM:472737,IDFM:470737,2,27
IDFM:471309,IDFM:491411,2,327
IDFM:monomodalStopPlace:473408,IDFM:monomodalStopPlace:45761,2,104
IDFM:474041,IDFM:479183,2,5
IDFM:471074,IDFM:472537,2,67
IDFM:470747,IDFM:471548,2,62
IDFM:471240,IDFM:472124,2,246
IDFM:471759,IDFM:471520,2,136
IDFM:monomodalStopPlace:47898,IDFM:471582,2,156
IDFM:486682,IDFM:470924,2,344
IDFM:monomodalStopPlace:473047,IDFM:472810,2,119
IDFM:462998,IDFM:462995,2,105
IDFM:monomodalStopPlace:415484,IDFM:470718,2,5
IDFM:463069,IDFM:472546,2,250
IDFM:472868,IDFM:471678,2,8
IDFM:470949,IDFM:471784,2,124
IDFM:472731,IDFM:470830,2,48
IDFM:472002,IDFM:monomodalStopPlace:473039,2,112
IDFM:471788,IDFM:472324,2,5
IDFM:462954,IDFM:22143,2,343
IDFM:472151,IDFM:472265,2,138
IDFM:470904,IDFM:monomodalStopPlace:473576,2,242
IDFM:27476,IDFM:480340,2,425
IDFM:477124,IDFM:462939,2,121
IDFM:monomodalStopPlace:47922,IDFM:monomodalStopPlace:472751,2,206
IDFM:monomodalStopPlace:43131,IDFM:16317,2,200
IDFM:19147,IDFM:472517,2,267
IDFM:470943,IDFM:472195,2,48
IDFM:22129,IDFM:463252,2,120
IDFM:471938,IDFM:491253,2,222
IDFM:470974,IDFM:monomodalStopPlace:470549,2,135
IDFM:monomodalStopPlace:473323,IDFM:471649,2,78
IDFM:471691,IDFM:463182,2,342
IDFM:472841,IDFM:492168,2,61
IDFM:472959,IDFM:471646,2,35
IDFM:monomodalStopPlace:46395,IDFM:monomodalStopPlace:473028,2,110
IDFM:monomodalStopPlace:473307,IDFM:25609,2,50
IDFM:490942,IDFM:472573,2,112
IDFM:monomodalStopPlace:473539,IDFM:472231,2,198
IDFM:monomodalStopPlace:471284,IDFM:472828,2,114
IDFM:22092,IDFM:21966,2,400
IDFM:472338,IDFM:471533,2,43
IDFM:471693,IDFM:471135,2,32
IDFM:473993,IDFM:473989,2,8
IDFM:486682,IDFM:472088,2,148
IDFM:463001,IDFM:monomodalStopPlace:473826,2,26
IDFM:471462,IDFM:472370,2,36
IDFM:472552,IDFM:472550,2,24
IDFM:463066,IDFM:471150,2,351
IDFM:470732,IDFM:471582,2,303
IDFM:22101,IDFM:470974,2,162
IDFM:474062,IDFM:472510,2,16
IDFM:21990,IDFM:463080,2,168
IDFM:470649,IDFM:470619,2,93
IDFM:462946,IDFM:462962,2,180
IDFM:472904,IDFM:470920,2,20
IDFM:21963,IDFM:462969,2,280
IDFM:424467,IDFM:monomodalStopPlace:58879,2,220
IDFM:monomodalStopPlace:45759,IDFM:470937,2,279
IDFM:472890,IDFM:472582,2,135
IDFM:472391,IDFM:472448,2,72
IDFM:monomodalStopPlace:473291,IDFM:35026,2,9
IDFM:471840,IDFM:470689,2,175
IDFM:monomodalStopPlace:473448,IDFM:27476,2,75
IDFM:monomodalStopPlace:43117,IDFM:monomodalStopPlace:473270,2,109
IDFM:33519,IDFM:16215,2,60
IDFM:472509,IDFM:monomodalStopPlace:44411,2,81
IDFM:472468,IDFM:472554,2,18
IDFM:473916,IDFM:473915,2,14
IDFM:462972,IDFM:21911,2,140
IDFM:463201,IDFM:22183,2,33
IDFM:472855,IDFM:monomodalStopPlace:43140,2,7
IDFM:472627,IDFM:471567,2,127
IDFM:472354,IDFM:472022,2,41
IDFM:471335,IDFM:471030,2,179
IDFM:472890,IDFM:471030,2,190
IDFM:463144,IDFM:463246,2,322
IDFM:471968,IDFM:471022,2,121
IDFM:27545,IDFM:472656,2,266
IDFM:monomodalStopPlace:462357,IDFM:470792,2,9
IDFM:470907,IDFM:471094,2,237
IDFM:474031,IDFM:474030,2,6
IDFM:472577,IDFM:471200,2,32
IDFM:monomodalStopPlace:47916,IDFM:471059,2,5
IDFM:monomodalStopPlace:463857,IDFM:471567,2,352
IDFM:monomodalStopPlace:45873,IDFM:21926,2,264
IDFM:monomodalStopPlace:473347,IDFM:474055,2,100
IDFM:monomodalStopPlace:473471,IDFM:472187,2,170
IDFM:463103,IDFM:473994,2,152
IDFM:471520,IDFM:471393,2,65
IDFM:472863,IDFM:471241,2,134
IDFM:471372,IDFM:470752,2,4
IDFM:463066,IDFM:471063,2,373
IDFM:22040,IDFM:22059,2,353
IDFM:471413,IDFM:monomodalStopPlace:43162,2,220
IDFM:470674,IDFM:471064,2,54
IDFM:18841,IDFM:471766,2,109
