route_id,schedule_id,source_name,origin,destination,origin_country,destination_country,distance_km,duration_min,duration_minutes,duration_hours,avg_speed_kmh,is_international,train_type,weekly_frequency,estimated_co2_saving_kg,substitution_potential
back_on_track_CFR 1763,back_on_track_CFR 1763,back_on_track,Iași,Timişoara Nord,RO,RO,849.0,1041.0,1041.0,17.35,48.93,False,night,7,127.35,faible_potentiel
back_on_track_CFR 1765,back_on_track_CFR 1765,back_on_track,Timişoara Nord,Iași,RO,RO,849.0,1042.0,1042.0,17.367,48.89,False,night,7,127.35,faible_potentiel
back_on_track_CFR 1821,back_on_track_CFR 1821,back_on_track,București Nord,Arad,RO,RO,604.0,716.0,716.0,11.933,50.61,False,night,7,90.6,potentiel_moyen
back_on_track_CFR 1822,back_on_track_CFR 1822,back_on_track,Arad,București Nord,RO,RO,604.0,697.0,697.0,11.617,51.99,False,night,7,90.6,potentiel_moyen
back_on_track_CFR 1837,back_on_track_CFR 1837,back_on_track,Iași,Cluj-Napoca,RO,RO,459.0,520.0,520.0,8.667,52.96,False,night,7,68.85,potentiel_moyen
back_on_track_CFR 1838,back_on_track_CFR 1838,back_on_track,Cluj-Napoca,Iași,RO,RO,459.0,520.0,520.0,8.667,52.96,False,night,7,68.85,potentiel_moyen
back_on_track_CFR 1920,back_on_track_CFR 1920,back_on_track,Constanța,Oradea,RO,RO,991.0,1077.0,1077.0,17.95,55.21,False,night,7,148.65,faible_potentiel
back_on_track_CFR 1922,back_on_track_CFR 1922,back_on_track,Oradea,Constanța,RO,RO,991.0,1091.0,1091.0,18.183,54.5,False,night,7,148.65,faible_potentiel
back_on_track_CFR 1941,back_on_track_CFR 1941,back_on_track,Satu Mare,Mangalia,RO,RO,974.0,1150.0,1150.0,19.167,50.82,False,night,7,146.1,faible_potentiel
back_on_track_CFR 1942/R 8810,back_on_track_CFR 1942/R 8810,back_on_track,Mangalia,Satu Mare,RO,RO,974.0,1153.0,1153.0,19.217,50.69,False,night,7,146.1,faible_potentiel
back_on_track_CFR 1952,back_on_track_CFR 1952,back_on_track,Suceava Nord,Constanța,RO,RO,526.0,454.0,454.0,7.567,69.52,False,night,7,78.9,potentiel_moyen
back_on_track_CFR 1954,back_on_track_CFR 1954,back_on_track,Constanța,Suceava Nord,RO,RO,526.0,466.0,466.0,7.767,67.73,False,night,7,78.9,potentiel_moyen
back_on_track_CFM/CFR 401,back_on_track_CFM/CFR 401,back_on_track,Chişinău,București Nord,MD,RO,584.0,822.0,822.0,13.7,42.63,True,night,7,87.6,faible_potentiel
back_on_track_CFM/CFR 402,back_on_track_CFM/CFR 402,back_on_track,București Nord,Chişinău,RO,MD,584.0,814.0,814.0,13.567,43.05,True,night,7,87.6,faible_potentiel
back_on_track_CS 1001 (A),back_on_track_CS 1001 (A),back_on_track,London Euston,Aberdeen,UK,UK,877.0,625.0,625.0,10.417,84.19,False,night,7,131.55,potentiel_moyen
back_on_track_CS 1002 (A),back_on_track_CS 1002 (A),back_on_track,Aberdeen,London Euston,UK,UK,877.0,617.0,617.0,10.283,85.28,False,night,7,131.55,potentiel_moyen
back_on_track_CS 1001 (FW),back_on_track_CS 1001 (FW),back_on_track,London Euston,Fort William / An Gearasdan,UK,UK,839.0,765.0,765.0,12.75,65.8,False,night,7,125.85,faible_potentiel
back_on_track_CS 1002 (FW),back_on_track_CS 1002 (FW),back_on_track,Fort William / An Gearasdan,London Euston,UK,UK,839.0,730.0,730.0,12.167,68.96,False,night,7,125.85,faible_potentiel
back_on_track_CS 1001 (I),back_on_track_CS 1001 (I),back_on_track,London Euston,Inverness / Inbhir Nis,UK,UK,914.0,690.0,690.0,11.5,79.48,False,night,7,137.1,potentiel_moyen
back_on_track_CS 1002 (I),back_on_track_CS 1002 (I),back_on_track,Inverness / Inbhir Nis,London Euston,UK,UK,914.0,675.0,675.0,11.25,81.24,False,night,7,137.1,potentiel_moyen
back_on_track_CS 1003 (G),back_on_track_CS 1003 (G),back_on_track,London Euston,Glasgow Central,UK,UK,645.0,465.0,465.0,7.75,83.23,False,night,7,96.75,fort_potentiel
back_on_track_CS 1004 (G),back_on_track_CS 1004 (G),back_on_track,Glasgow Central,London Euston,UK,UK,645.0,455.0,455.0,7.583,85.05,False,night,7,96.75,fort_potentiel
back_on_track_CS 1003 (E),back_on_track_CS 1003 (E),back_on_track,London Euston,Edinburgh Waverley,UK,UK,644.0,465.0,465.0,7.75,83.1,False,night,7,96.6,fort_potentiel
back_on_track_CS 1004 (E),back_on_track_CS 1004 (E),back_on_track,Edinburgh Waverley,London Euston,UK,UK,644.0,455.0,455.0,7.583,84.92,False,night,7,96.6,fort_potentiel
back_on_track_ES 452,back_on_track_ES 452,back_on_track,Praha hl.n.,Bruxelles Midi / Brussel Zuid,CZ,BE,852.0,923.0,923.0,15.383,55.38,True,night,3,127.8,faible_potentiel
back_on_track_ES 453,back_on_track_ES 453,back_on_track,Bruxelles Midi / Brussel Zuid,Praha hl.n.,BE,CZ,852.0,923.0,923.0,15.383,55.38,True,night,3,127.8,faible_potentiel
back_on_track_ES 474,back_on_track_ES 474,back_on_track,Berlin Hbf,Paris Gare du Nord,DE,FR,1120.0,929.0,929.0,15.483,72.34,True,night,3,168.0,faible_potentiel
back_on_track_ES 475,back_on_track_ES 475,back_on_track,Paris Gare du Nord,Berlin Hbf,FR,DE,1120.0,974.0,974.0,16.233,68.99,True,night,3,168.0,faible_potentiel
back_on_track_ES 456,back_on_track_ES 456,back_on_track,Bruxelles Midi / Brussel Zuid,Milano Porta Garibaldi,BE,IT,1107.0,1054.0,1054.0,17.567,63.02,True,night,3,166.05,faible_potentiel
back_on_track_ES 457,back_on_track_ES 457,back_on_track,Milano Porta Garibaldi,Bruxelles Midi / Brussel Zuid,IT,BE,1107.0,1060.0,1060.0,17.667,62.66,True,night,3,166.05,faible_potentiel
back_on_track_FS IC Notte 1954,back_on_track_FS IC Notte 1954,back_on_track,Palermo Centrale,Roma Termini,IT,IT,867.0,750.0,750.0,12.5,69.36,False,night,7,130.05,faible_potentiel
back_on_track_FS IC Notte 1955 (P),back_on_track_FS IC Notte 1955 (P),back_on_track,Roma Termini,Palermo Centrale,IT,IT,867.0,773.0,773.0,12.883,67.3,False,night,7,130.05,faible_potentiel
back_on_track_FS IC Notte 1958,back_on_track_FS IC Notte 1958,back_on_track,Palermo Centrale,Roma Termini,IT,IT,867.0,761.0,761.0,12.683,68.36,False,night,7,130.05,faible_potentiel
back_on_track_FS IC Notte 1959 (P),back_on_track_FS IC Notte 1959 (P),back_on_track,Roma Termini,Palermo Centrale,IT,IT,867.0,777.0,777.0,12.95,66.95,False,night,7,130.05,faible_potentiel
back_on_track_FS IC Notte 1955 (S),back_on_track_FS IC Notte 1955 (S),back_on_track,Roma Termini,Siracusa,IT,IT,820.0,750.0,750.0,12.5,65.6,False,night,7,123.0,faible_potentiel
back_on_track_FS IC Notte 1956,back_on_track_FS IC Notte 1956,back_on_track,Siracusa,Roma Termini,IT,IT,820.0,728.0,728.0,12.133,67.58,False,night,7,123.0,faible_potentiel
back_on_track_FS IC Notte 1959 (S),back_on_track_FS IC Notte 1959 (S),back_on_track,Roma Termini,Siracusa,IT,IT,820.0,749.0,749.0,12.483,65.69,False,night,7,123.0,faible_potentiel
back_on_track_FS IC Notte 1960,back_on_track_FS IC Notte 1960,back_on_track,Siracusa,Roma Termini,IT,IT,820.0,726.0,726.0,12.1,67.77,False,night,7,123.0,faible_potentiel
back_on_track_FS IC Notte 1962,back_on_track_FS IC Notte 1962,back_on_track,Siracusa,Milano Centrale,IT,IT,1380.0,1235.0,1235.0,20.583,67.04,False,night,7,207.0,faible_potentiel
back_on_track_FS IC Notte 1963,back_on_track_FS IC Notte 1963,back_on_track,Milano Centrale,Siracusa,IT,IT,1380.0,1178.0,1178.0,19.633,70.29,False,night,7,207.0,faible_potentiel
back_on_track_FS IC Notte 1964,back_on_track_FS IC Notte 1964,back_on_track,Palermo Centrale,Milano Centrale,IT,IT,1427.0,1272.0,1272.0,21.2,67.31,False,night,7,214.05,faible_potentiel
back_on_track_FS IC Notte 1967,back_on_track_FS IC Notte 1967,back_on_track,Milano Centrale,Palermo Centrale,IT,IT,1427.0,1245.0,1245.0,20.75,68.77,False,night,7,214.05,faible_potentiel
back_on_track_FS IC Notte 752,back_on_track_FS IC Notte 752,back_on_track,Lecce,Milano Centrale,IT,IT,1032.0,682.0,682.0,11.367,90.79,False,night,7,154.8,potentiel_moyen
back_on_track_FS IC Notte 755,back_on_track_FS IC Notte 755,back_on_track,Milano Centrale,Lecce,IT,IT,1032.0,700.0,700.0,11.667,88.46,False,night,7,154.8,potentiel_moyen
back_on_track_FS IC Notte 754,back_on_track_FS IC Notte 754,back_on_track,Lecce,Torino Lingotto,IT,IT,1147.0,770.0,770.0,12.833,89.38,False,night,7,172.05,faible_potentiel
back_on_track_FS IC Notte 757,back_on_track_FS IC Notte 757,back_on_track,Torino Lingotto,Lecce,IT,IT,1147.0,792.0,792.0,13.2,86.89,False,night,7,172.05,faible_potentiel
back_on_track_FS IC Notte 758,back_on_track_FS IC Notte 758,back_on_track,Lecce,Milano Centrale,IT,IT,1092.0,754.0,754.0,12.567,86.9,False,night,7,163.8,faible_potentiel
back_on_track_FS IC Notte 765,back_on_track_FS IC Notte 765,back_on_track,Milano Centrale,Bari Centrale,IT,IT,1092.0,585.0,585.0,9.75,112.0,False,night,7,163.8,potentiel_moyen
back_on_track_FS IC Notte 763,back_on_track_FS IC Notte 763,back_on_track,Bolzano / Bozen,Roma Termini,IT,IT,631.0,516.0,516.0,8.6,73.37,False,night,2,94.65,potentiel_moyen
